1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,28533SDDSMNCHWY,110000604301,U.S. MARINE CORPS CHERRY POINT AIR STATION,NC HWY 101 AT US 70 W,CHERRY POINT,CRAVEN,NC,285330006,,,34.882736,-76.909871,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1323221910932,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,48.000,1267.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1315.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10008.000,0.000,10008.000,0.000,189.000,0.000,0.000,0.000,0.000,189.000,0.000,10197.000,1315.000,0.000,0.000,1315.000,0.000,0.000,0.000,10008.000,0.000,0.000,0.000,189.000,11512.000,,ACTIVITY,0.910
2023,28206KRZTR3200W,110005985737,KURZ TRANSFER PRODUCTS LP,3200 WOODPARK BLVD,CHARLOTTE,MECKLENBURG,NC,28206,,,35.270987,-80.824491,,KURZ TRANSFER PRODUCTS LP,NA,KURZ TRANSFER PRODUCTS LP,NA,,NA,NO,323,Printing,,,,,,,323111,,,,,,1323221635333,Mixture,NO,MIXTURE,MIXTURE,,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,283.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.000,0.000,0.000,283.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.000,,ACTIVITY,0.900
2023,2827WNLXRL1955W,,ANILOX ROLL CO. INC. (ARC INTL.),10955 WITHERS COVE PARK DRIVE,CHARLOTTE,MECKLENBURG,NC,28278,,,35.137572,-80.981854,,PRECISION ROLL SOLUTIONS LLC,118729844,PRECISION ROLL SOLUTIONS LLC,NA,,NA,NO,333,Machinery,,,,,,,333248,,,,,,1323223212756,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16010.000,0.000,0.000,0.000,16010.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16010.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,16010.000,0.000,0.000,16011.100,,ACTIVITY,0.730
2023,2817WTRNGL296US,110031274323,TRIANGLE BRICK-WADESBORO,2960 US HIGHWAY 52 N,WADESBORO,ANSON,NC,28170,,,35.020377,-80.087817,,NA,,TRIANGLE BRICK CO,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327120,,,,,,1323222142717,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,2.170,0.160,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.460,0.000,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.460,,PRODUCTION,1.100
2023,2808WGRNHC212CM,110070703698,GREENHECK FAN CORP - KINGS MOUNTAIN,212 COMMERCE BLVD,KINGS MOUNTAIN,CLEVELAND,NC,28086,,,35.240128,-81.409138,,GREENHECK FAN CORP,NA,GREENHECK FAN CORP,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1323221543123,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,394271.000,0.000,0.000,0.000,394271.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,394271.000,0.607,0.000,0.000,0.607,0.000,0.000,0.000,0.000,0.000,394271.000,0.000,0.000,394271.607,,PRODUCTION,1.140
2023,28787RLNCLREEMS,110000351681,DODGE MECHANICAL POWER TRANSMISSION CO,70 REEMS CREEK RD,WEAVERVILLE,BUNCOMBE,NC,28787,,,35.684212,-82.565407,,RBC BEARINGS INC,011689150,RBC BEARINGS INC,NA,,NA,NO,333,Machinery,,,,,,,333613,,,,,,1323221653633,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.334,0.000,0.000,0.000,0.000,28600.000,28600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28600.334,0.334,0.000,0.000,0.000,0.000,0.334,0.000,0.000,0.000,28600.000,0.000,0.000,28600.334,,ACTIVITY,0.780
2023,27573MYLCT10660,110057382666,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,,,36.520930,-78.906577,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221840453,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,23.000,38.000,14.000,0.000,0.000,0.000,0.000,0.000,55000.000,0.000,0.000,0.000,0.000,0.000,55075.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55075.000,0.000,55000.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55075.000,,PRODUCTION,1.120
2023,28270QNTMC1337N,110015680949,QUANTUM COATINGS INC,1337 WOOD BRANCH DR,CHARLOTTE,MECKLENBURG,NC,28273,,,35.123841,-80.925285,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323221610429,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,,PRODUCTION,1.000
2023,2702WHSFRF251EA,110070070328,BRAKEBUSH BROTHERS,251 EATON RD,MOCKSVILLE,DAVIE,NC,27028,,,35.879514,-80.552667,,NA,,BRAKEBUSH BROTHERS INC,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1323221683307,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,13131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13131.000,0.000,0.000,13131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13131.000,,PRODUCTION,0.980
2023,28302DPNTFHIGHW,110000559609,CHEMOURS CO - FAYETTEVILLE WORKS,22828 NC HWY 87 W,FAYETTEVILLE,BLADEN,NC,28306,,,34.835139,-78.856375,,THE CHEMOURS CO,079550093,THE CHEMOURS CO,NA,,NA,NO,325,Chemicals,,,,,,,325120,326130,,,,,1323222269870,Acetonitrile,NO,0000075058,75-05-8,5272,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,100.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.010,0.000,0.000,0.000,0.000,0.000,60.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95361.000,0.000,0.000,0.000,0.000,95361.000,0.000,95421.010,160.160,0.000,0.000,100.150,60.010,0.000,0.000,0.000,0.000,0.000,1546.000,95361.000,97067.160,,PRODUCTION,0.800
2023,2811WHRSHD484HI,110055619399,BEFESA ZINC METAL LLC,484 HICKS GROVE RD,MOORESBORO,RUTHERFORD,NC,28114,,,35.193313,-81.848175,,BEFESA ZINC US INC.,609074703,BEFESA HOLDING US INC,NA,,NA,NO,331,Primary Metals,,,,,,,331492,,,,,,1323222321376,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,513.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,534.000,1.840,0.000,1.840,0.000,964866.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1683514.010,0.000,0.000,0.000,0.000,0.000,2648382.300,0.000,7488105.000,0.000,0.000,0.000,7488105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10136487.300,2648916.300,0.000,0.000,534.000,1683515.169,964867.131,0.000,0.000,3622000.000,7488105.000,0.000,0.000,13759021.300,,PRODUCTION,1.420
2023,27962WYRHSTROWB,110013794000,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,,,35.854016,-76.774766,,DOMTAR CORP,043875042,DOMTAR CORP,KARTA HALTEN B.V.,493624267,KARTA HALTEN BV,NO,322,Paper,,,,,,,322110,,,,,,1323222150258,Chlorine dioxide,NO,0010049044,10049-04-4,167296,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,26239.000,0.000,26244.000,,PRODUCTION,0.860
2023,28429CCDNTOFFST,110000350272,AMERICAN CHROME & CHEMICALS,5408 HOLLY SHELTER RD,CASTLE HAYNE,NEW HANOVER,NC,28429,,,34.357984,-77.860713,,COREX,NA,COREX,COREX,NA,COREX,NO,325,Chemicals,,,,,,,325180,,,,,,1323222109023,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278861.000,0.000,278865.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278865.000,0.000,0.000,278865.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278865.000,,PRODUCTION,0.730
2023,2750WCRLNS1SUNR,110070500194,SUNROCK INDUSTRIES LLC - BUTNER,100 SUNROCK DR,BUTNER,GRANVILLE,NC,27509,,,36.119211,-78.769924,,THE SUNROCK GROUP INC,007229300,THE SUNROCK GROUP INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,324121,,,,,1323221680630,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,45.625,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.949,0.000,0.000,45.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.949,,PRODUCTION,1.280
2023,28306FCTPR3200N,110000349766,MANN + HUMMEL PUROLATOR FILTERS LLC,3200 NATAL RD,FAYETTEVILLE,CUMBERLAND,NC,28306,,,35.013353,-78.919007,,NA,,MANN+HUMMEL USA INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1323221979596,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,3.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.870,0.470,0.000,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,294.170,294.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,294.640,4.340,0.000,0.000,3.870,0.300,0.170,0.000,0.000,0.000,294.170,0.000,0.000,298.510,,PRODUCTION,0.890
2023,28092CTLRN22CAT,110012146034,CATALER N.A. CORP,2002 CATALER DR,LINCOLNTON,LINCOLN,NC,28092,,,35.544526,-81.226130,,NA,,CATALER NORTH AMERICA CORP,CATALER CORP,069117177,CATALER CORP,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1323222358715,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202.200,1819.800,2022.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1819.800,0.000,2022.000,202.200,0.000,0.000,0.000,0.000,202.200,0.000,0.000,0.000,0.000,0.000,1819.800,2022.000,,PRODUCTION,1.060
2023,28610CMMSC3642U,110000604329,COMMSCOPE INC-CLAREMONT NC FACILITY,3642 US HWY 70 E,CLAREMONT,CATAWBA,NC,28610,,,35.717790,-81.134778,,COMMSCOPE INC,070626247,COMMSCOPE INC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335929,,,,,,1323221844335,Barium  And Barium Compounds,YES,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4611.000,0.000,0.000,4611.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4611.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4611.000,0.000,0.000,4611.000,,PRODUCTION,1.300
2023,27536KNNMTSTATE,110000346910,KENNAMETAL INC,139 WAREHO US E RD,HENDERSON,VANCE,NC,27537,,,36.288674,-78.398978,,KENNAMETAL INC,004397659,KENNAMETAL INC,NA,,NA,NO,331,Primary Metals,,,,,,,331492,,,,,,1323221967161,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2131.000,0.000,0.000,2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,145809.000,2131.000,0.000,0.000,147940.000,,PRODUCTION,0.880
2023,2870WLNMRX2169B,110070121475,LINAMAR NC,2169 HENDERSONVILLE RD,ARDEN,BUNCOMBE,NC,28704,,,35.479725,-82.524549,,NA,,LINAMAR HOLDING NEVADA INC,LINAMAR CORP,969785133,LINAMAR CORP,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1323222024453,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1332.000,0.000,0.000,0.000,0.000,0.000,0.000,1332.000,0.000,103331.000,0.000,0.000,0.000,103331.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104663.000,1332.000,0.000,0.000,0.000,1332.000,0.000,0.000,0.000,0.000,103331.000,0.000,0.000,104663.000,,PRODUCTION,0.910
2023,27102JHNSN2701W,110000345270,CLARIOS LLC,2701 JOHNSON CONTROLS DR,KERNERSVILLE,FORSYTH,NC,27284,,,36.118040,-80.160660,,CLARIOS LLC,NA,CLARIOS LLC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335910,,,,,,1323221590969,Arsenic  And Arsenic Compounds,YES,N020,N020,649418,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.400,0.000,0.000,0.000,0.000,0.000,65.400,0.000,2425.000,0.000,0.000,0.000,2425.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2490.400,65.400,0.000,0.000,0.000,65.400,0.000,0.000,0.000,0.000,2425.000,0.000,0.000,2490.400,,PRODUCTION,0.680
2023,27870CHMPNNORTH,110037266990,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,,,36.475810,-77.646310,,SMURFIT WESTROCK U.S. HOLDING CO,NA,SMURFIT WESTROCK US HOLDING CO,SMURFIT WESTROCK PUBLIC LTD CO,985693623,SMURFIT WESTROCK PUBLIC LTD CO,NO,322,Paper,,,,,,,322110,322130,,,,,1323222028146,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,401116.820,19134.860,293.330,0.000,0.000,0.000,0.000,0.000,68.250,0.000,0.000,0.000,0.000,0.000,420613.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,420613.260,0.000,68.250,420545.010,0.000,0.000,419098.000,0.000,0.000,0.000,712428.000,0.000,1552139.260,,PRODUCTION,0.900
2023,27835GRDYWGREEN,110000347606,GRADY WHITE BOATS INC.,5121 MARTIN LUTHER KING JR HWY,GREENVILLE,PITT,NC,27834,,,35.652495,-77.346924,,NA,,NA,NA,,NA,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1323222005593,Methyl methacrylate,NO,0000080626,80-62-6,8458,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,235.000,4456.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4691.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4691.000,0.000,0.000,4691.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4691.000,,PRODUCTION,0.880
2023,28144RYNLDPEELE,110000348945,WALK-ON PRODUCTS INC,1170 CHUCK TAYLOR LANE,SALISBURY,ROWAN,NC,28147,,,35.619231,-80.529391,,LEGGETT & PLATT INC,007140064,LEGGETT & PLATT INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1323221572961,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,,PRODUCTION,0.810
